id,book_title,category,raw_price,rating,instock,UPC,link,image_url,image_path
the-shadow-hero-the-shadow-hero_860,The Shadow Hero (The Shadow Hero),Sequential Art,£33.14,1,15,d6361d16212664ed,https://books.toscrape.com/catalogue/the-shadow-hero-the-shadow-hero_860/index.html,https://books.toscrape.com/media/cache/c3/d2/c3d2356443efca9bcad78eba8d249fc1.jpg,
fables-vol-1-legends-in-exile-fables-1_806,"Fables, Vol. 1: Legends in Exile (Fables #1)",Sequential Art,£41.62,4,15,65d034adf80834b7,https://books.toscrape.com/catalogue/fables-vol-1-legends-in-exile-fables-1_806/index.html,https://books.toscrape.com/media/cache/51/e4/51e472da0b7be65921345af6d4ca9e51.jpg,
batman-the-long-halloween-batman_793,Batman: The Long Halloween (Batman),Sequential Art,£36.50,2,15,7edc0527cf782e19,https://books.toscrape.com/catalogue/batman-the-long-halloween-batman_793/index.html,https://books.toscrape.com/media/cache/26/a6/26a6c3227af69348c542bc4e094279a4.jpg,
batman-the-dark-knight-returns-batman_792,Batman: The Dark Knight Returns (Batman),Sequential Art,£15.38,5,15,47271d8e08b5d31c,https://books.toscrape.com/catalogue/batman-the-dark-knight-returns-batman_792/index.html,https://books.toscrape.com/media/cache/1e/38/1e381319aaf7cf69c27a5171520d53fe.jpg,
wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",Sequential Art,£37.34,4,14,047097293bb4d1c0,https://books.toscrape.com/catalogue/wonder-woman-earth-one-volume-one-wonder-woman-earth-one-1_783/index.html,https://books.toscrape.com/media/cache/b6/6a/b66a733a0fd2c0ed2cffaf5d2d9dd146.jpg,
we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",Sequential Art,£53.90,1,14,92275cedf6d8ee15,https://books.toscrape.com/catalogue/we-are-robin-vol-1-the-vigilante-business-we-are-robin-1_778/index.html,https://books.toscrape.com/media/cache/3e/61/3e611e2228ffe66b05f202cd3da0359c.jpg,
through-the-woods_772,Through the Woods,Sequential Art,£25.38,2,14,6e44bcbeac7f4360,https://books.toscrape.com/catalogue/through-the-woods_772/index.html,https://books.toscrape.com/media/cache/ac/07/ac07aa5cfd42e6192bb801a749263bba.jpg,
superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739,Superman Vol. 1: Before Truth (Superman by Gene Luen Yang #1),Sequential Art,£11.89,5,14,ac8e3949d284e9a9,https://books.toscrape.com/catalogue/superman-vol-1-before-truth-superman-by-gene-luen-yang-1_739/index.html,https://books.toscrape.com/media/cache/31/32/3132ce8535ec612bf8588a5bc62998d4.jpg,
so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734,"So Cute It Hurts!!, Vol. 6 (So Cute It Hurts!! #6)",Sequential Art,£35.43,4,14,394f6d30cafc3edb,https://books.toscrape.com/catalogue/so-cute-it-hurts-vol-6-so-cute-it-hurts-6_734/index.html,https://books.toscrape.com/media/cache/53/ea/53ead08572cc44510da38edf559722d1.jpg,
robin-war_730,Robin War,Sequential Art,£47.82,3,14,85b2176b3b194030,https://books.toscrape.com/catalogue/robin-war_730/index.html,https://books.toscrape.com/media/cache/08/e3/08e3fff11713d162620c920a2574e149.jpg,
red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729,"Red Hood/Arsenal, Vol. 1: Open for Business (Red Hood/Arsenal #1)",Sequential Art,£25.48,2,14,31e2e2d9cca3778f,https://books.toscrape.com/catalogue/red-hoodarsenal-vol-1-open-for-business-red-hoodarsenal-1_729/index.html,https://books.toscrape.com/media/cache/7a/23/7a2319e460168eff8d91828ff380849c.jpg,
naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721,"Naruto (3-in-1 Edition), Vol. 14: Includes Vols. 40, 41 & 42 (Naruto: Omnibus #14)",Sequential Art,£38.39,2,14,71e36f33981ddb74,https://books.toscrape.com/catalogue/naruto-3-in-1-edition-vol-14-includes-vols-40-41-42-naruto-omnibus-14_721/index.html,https://books.toscrape.com/media/cache/0b/b8/0bb8bd42d6b58c7966ba67472a55f905.jpg,
lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712,Lowriders to the Center of the Earth (Lowriders in Space #2),Sequential Art,£51.51,2,14,a10c7515834240f3,https://books.toscrape.com/catalogue/lowriders-to-the-center-of-the-earth-lowriders-in-space-2_712/index.html,https://books.toscrape.com/media/cache/30/d0/30d033fe3d7be21522498ce2b30d58d6.jpg,
el-deafo_691,El Deafo,Sequential Art,£57.62,5,14,27c5968fe43cc06e,https://books.toscrape.com/catalogue/el-deafo_691/index.html,https://books.toscrape.com/media/cache/95/4b/954b63f24b0e4c1c5ce494b33f694b73.jpg,
batman-europa_668,Batman: Europa,Sequential Art,£32.01,2,14,bf68dcb5fad3cc8c,https://books.toscrape.com/catalogue/batman-europa_668/index.html,https://books.toscrape.com/media/cache/dc/f7/dcf7314eb8526366ae9179d1f94bc78e.jpg,
art-ops-vol-1_664,Art Ops Vol. 1,Sequential Art,£48.80,3,14,ffdc825785c0ede8,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,https://books.toscrape.com/media/cache/36/36/3636bc73e33a70300d8265667373d622.jpg,
adulthood-is-a-myth-a-sarahs-scribbles-collection_659,"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Sequential Art,£10.90,2,14,5319169a72714c62,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,https://books.toscrape.com/media/cache/bd/b8/bdb8adf93cb0a6778930ccd543dd9b37.jpg,
fruits-basket-vol-9-fruits-basket-9_563,"Fruits Basket, Vol. 9 (Fruits Basket #9)",Sequential Art,£33.95,4,9,97187f5cf0385da3,https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,https://books.toscrape.com/media/cache/3f/97/3f97ab9d27352e8dd24671c945b1c5ac.jpg,
roller-girl_540,Roller Girl,Sequential Art,£14.10,5,8,aeb51dfbe8aeec59,https://books.toscrape.com/catalogue/roller-girl_540/index.html,https://books.toscrape.com/media/cache/cf/cf/cfcfb88039ddab7d4ae399246529e401.jpg,
fruits-basket-vol-7-fruits-basket-7_468,"Fruits Basket, Vol. 7 (Fruits Basket #7)",Sequential Art,£19.57,1,7,de6d7645f192d517,https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html,https://books.toscrape.com/media/cache/c3/36/c3366ab246bf5e4baec15cdf55915b69.jpg,
fruits-basket-vol-6-fruits-basket-6_427,"Fruits Basket, Vol. 6 (Fruits Basket #6)",Sequential Art,£20.96,4,6,97258f576d4bb672,https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html,https://books.toscrape.com/media/cache/cd/b5/cdb5bd3a70cd857879120b4a90192bda.jpg,
death-note-vol-6-give-and-take-death-note-6_425,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",Sequential Art,£36.39,3,6,6e06d0f00f6da20f,https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html,https://books.toscrape.com/media/cache/c7/11/c7117547293ca3bb7a6a78e6603f2f8e.jpg,
fruits-basket-vol-5-fruits-basket-5_376,"Fruits Basket, Vol. 5 (Fruits Basket #5)",Sequential Art,£16.33,1,5,3fd83dcf37bf1bc0,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,https://books.toscrape.com/media/cache/8e/25/8e259f84683adbaa30452df5aaa142b3.jpg,
death-note-vol-5-whiteout-death-note-5_368,"Death Note, Vol. 5: Whiteout (Death Note #5)",Sequential Art,£52.41,1,5,1c0a38899c82b60a,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,https://books.toscrape.com/media/cache/93/d9/93d98563d32936ffd8db2c19f7857478.jpg,
the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Sequential Art,£27.88,2,4,df53c2948b32bde3,https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,https://books.toscrape.com/media/cache/20/99/20995345e7a87cdfb4503283ae991e84.jpg,
fruits-basket-vol-4-fruits-basket-4_321,"Fruits Basket, Vol. 4 (Fruits Basket #4)",Sequential Art,£50.44,4,4,8fff1084aa085a13,https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,https://books.toscrape.com/media/cache/77/0b/770bf7bcb38eaacc6a9392dd0b7af1e4.jpg,
the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",Sequential Art,£14.41,3,3,a33ed2e6068df53e,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html,https://books.toscrape.com/media/cache/33/cb/33cb44fb2984e4d09dc2263c50b36927.jpg,
the-sandman-vol-3-dream-country-the-sandman-volumes-3_279,"The Sandman, Vol. 3: Dream Country (The Sandman (volumes) #3)",Sequential Art,£55.55,5,3,91eb9605998a7c03,https://books.toscrape.com/catalogue/the-sandman-vol-3-dream-country-the-sandman-volumes-3_279/index.html,https://books.toscrape.com/media/cache/df/96/df96b9a9739d2421620bfb3622f3c2d0.jpg,
saga-volume-3-saga-collected-editions-3_216,"Saga, Volume 3 (Saga (Collected Editions) #3)",Sequential Art,£21.57,5,3,7b870bf85d01c2dc,https://books.toscrape.com/catalogue/saga-volume-3-saga-collected-editions-3_216/index.html,https://books.toscrape.com/media/cache/55/89/5589eb7a8127d04add1c4205186d91d4.jpg,
prodigy-the-graphic-novel-legend-the-graphic-novel-2_207,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),Sequential Art,£43.63,3,3,9707989a439757b4,https://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html,https://books.toscrape.com/media/cache/1b/8b/1b8b733db667fc3a7bbca0d65fa078f1.jpg,
persepolis-the-story-of-a-childhood-persepolis-1-2_206,Persepolis: The Story of a Childhood (Persepolis #1-2),Sequential Art,£39.13,1,3,cb62418129b864a3,https://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html,https://books.toscrape.com/media/cache/9d/5f/9d5f4a231a2ee898ed76f603b3e40163.jpg,
original-fake_203,Original Fake,Sequential Art,£31.45,3,3,c59283b05905c853,https://books.toscrape.com/catalogue/original-fake_203/index.html,https://books.toscrape.com/media/cache/39/99/3999845b6800427aad3d45041586a171.jpg,
grayson-vol-3-nemesis-grayson-3_164,"Grayson, Vol 3: Nemesis (Grayson #3)",Sequential Art,£42.72,1,3,4f6985aca357ae09,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,https://books.toscrape.com/media/cache/a9/10/a9105d5dbdc6a339c21d6635b3dc1697.jpg,
fruits-basket-vol-3-fruits-basket-3_159,"Fruits Basket, Vol. 3 (Fruits Basket #3)",Sequential Art,£45.17,2,3,d5f5a122a593b580,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,https://books.toscrape.com/media/cache/85/d2/85d2821dbc2d274f516582449199015e.jpg,
black-butler-vol-1-black-butler-1_130,"Black Butler, Vol. 1 (Black Butler #1)",Sequential Art,£49.31,1,3,15f415d436888b2d,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,https://books.toscrape.com/media/cache/86/bb/86bb13ef73474e6e96acea6e5ff44231.jpg,
awkward_124,Awkward,Sequential Art,£38.02,2,3,1d89a2aa9f6ce50f,https://books.toscrape.com/catalogue/awkward_124/index.html,https://books.toscrape.com/media/cache/71/82/718278fb0edaa50e1f1930cdd2048d87.jpg,
the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Sequential Art,£54.81,1,2,276dc716b1da8899,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,https://books.toscrape.com/media/cache/b3/48/b3481a7849a7d98131ced57476bb2f26.jpg,
saga-volume-2-saga-collected-editions-2_107,"Saga, Volume 2 (Saga (Collected Editions) #2)",Sequential Art,£11.75,3,2,9189fd009df41d0e,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,https://books.toscrape.com/media/cache/bd/1e/bd1e9e86b838676121bc4954ab40712a.jpg,
fruits-basket-vol-2-fruits-basket-2_100,"Fruits Basket, Vol. 2 (Fruits Basket #2)",Sequential Art,£11.64,5,2,c0db71f6bb14db11,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,https://books.toscrape.com/media/cache/87/36/8736be56d958f5d8d855108afb206c9f.jpg,
y-the-last-man-vol-1-unmanned-y-the-last-man-1_98,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Sequential Art,£18.51,4,1,09d26b5f819c6a36,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,https://books.toscrape.com/media/cache/31/3f/313fb7d006c8c507d63ce7e96b56d925.jpg,
the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Sequential Art,£36.52,2,1,dac9d1e654fac737,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,https://books.toscrape.com/media/cache/2a/29/2a296946d7a2ed3829e57d6b155be43b.jpg,
the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",Sequential Art,£54.12,3,1,5faefdc861684eb1,https://books.toscrape.com/catalogue/the-sandman-vol-1-preludes-and-nocturnes-the-sandman-volumes-1_79/index.html,https://books.toscrape.com/media/cache/35/18/3518d80c6b73f9c76e9713af42b9c8e1.jpg,
the-complete-maus-maus-1-2_62,The Complete Maus (Maus #1-2),Sequential Art,£10.64,3,1,3301af038a720587,https://books.toscrape.com/catalogue/the-complete-maus-maus-1-2_62/index.html,https://books.toscrape.com/media/cache/e5/0f/e50f35f47d84efaa739eff59b3dd4f7c.jpg,
skip-beat-vol-01-skip-beat-1_55,"Skip Beat!, Vol. 01 (Skip Beat! #1)",Sequential Art,£42.12,3,1,2ac720f76384c57e,https://books.toscrape.com/catalogue/skip-beat-vol-01-skip-beat-1_55/index.html,https://books.toscrape.com/media/cache/03/0a/030af2f71cc40b03f7d79a0929ac9c18.jpg,
saga-volume-1-saga-collected-editions-1_48,"Saga, Volume 1 (Saga (Collected Editions) #1)",Sequential Art,£28.48,1,1,4f64568dfefa3ce7,https://books.toscrape.com/catalogue/saga-volume-1-saga-collected-editions-1_48/index.html,https://books.toscrape.com/media/cache/86/01/860132d9f65dd9df2143fb9071a40115.jpg,
rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Sequential Art,£46.96,5,1,3cdca3b4a93980f5,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html,https://books.toscrape.com/media/cache/70/da/70daa09e4ddebe1d60f50720c0b49976.jpg,
paper-girls-vol-1-paper-girls-1-5_44,"Paper Girls, Vol. 1 (Paper Girls #1-5)",Sequential Art,£21.71,4,1,bcbcbcf0f6ed196f,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html,https://books.toscrape.com/media/cache/87/b3/87b3b5ff42301d1c7eeb0c81055f1633.jpg,
ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Sequential Art,£29.87,3,1,326825e02a198cf6,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html,https://books.toscrape.com/media/cache/27/33/27334267037a79caed4d7b0092d59fb5.jpg,
ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Sequential Art,£39.39,4,1,35a60467893aa168,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,https://books.toscrape.com/media/cache/99/f5/99f511d2d38ef356701341d405a1cca2.jpg,
hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Sequential Art,£45.24,3,1,6fe02600f322a0a9,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,https://books.toscrape.com/media/cache/66/97/6697a03eedbac77c2e957788e48b70a8.jpg,
giant-days-vol-1-giant-days-1-4_22,"Giant Days, Vol. 1 (Giant Days #1-4)",Sequential Art,£56.76,4,1,eb0fe24bbc845ecc,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html,https://books.toscrape.com/media/cache/eb/20/eb2063bd8d636cb8200c4b2c7cb6c773.jpg,
fruits-basket-vol-1-fruits-basket-1_21,"Fruits Basket, Vol. 1 (Fruits Basket #1)",Sequential Art,£40.28,5,1,72e6fbf4f6382557,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html,https://books.toscrape.com/media/cache/03/c5/03c51e2b5bf51a3f55deecbf8c9e8515.jpg,
bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",Sequential Art,£34.65,5,1,099fae4a0705d63b,https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,https://books.toscrape.com/media/cache/48/b0/48b07e2daa02d7e5485aa546dec5a25e.jpg,
ajin-demi-human-volume-1-ajin-demi-human-1_4,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",Sequential Art,£57.06,4,1,bfd5e1701c862ac3,https://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,https://books.toscrape.com/media/cache/30/98/309814b6eeba469f4c741147aaaa076a.jpg,
the-secret-garden_413,The Secret Garden,Classics,£15.08,4,5,abbb492978ff656d,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,https://books.toscrape.com/media/cache/f1/78/f17805e88aed31aae352ab250b2a379d.jpg,
the-metamorphosis_409,The Metamorphosis,Classics,£28.58,1,5,93379e3a2072a01b,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,https://books.toscrape.com/media/cache/9b/33/9b33c3c40c8d27054a3edf96cbf6a2fb.jpg,
the-pilgrims-progress_353,The Pilgrim's Progress,Classics,£50.26,2,4,6053ddf69c967d5f,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,https://books.toscrape.com/media/cache/91/2a/912acfe6ee354d9d9bf3c1fa517c4252.jpg,
the-hound-of-the-baskervilles-sherlock-holmes-5_348,The Hound of the Baskervilles (Sherlock Holmes #5),Classics,£14.82,2,4,6587f46697fc4443,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,https://books.toscrape.com/media/cache/9d/fe/9dfe2a73c6a1a1c09927c904de641ebf.jpg,
little-women-little-women-1_331,Little Women (Little Women #1),Classics,£28.07,4,4,deda806b68b0aa11,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,https://books.toscrape.com/media/cache/55/a9/55a942b0c092c40bdbb6a1f1be340984.jpg,
gone-with-the-wind_324,Gone with the Wind,Classics,£32.49,3,4,23310ce84d3c9f85,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,https://books.toscrape.com/media/cache/ac/ee/acee20cff19be38cc3efc5e9b50afae4.jpg,
candide_316,Candide,Classics,£58.63,3,4,2798974abc8a58a8,https://books.toscrape.com/catalogue/candide_316/index.html,https://books.toscrape.com/media/cache/e7/7d/e77d917c495e649216225bd47e006482.jpg,
animal-farm_313,Animal Farm,Classics,£57.22,3,4,1451b55e5e56bb89,https://books.toscrape.com/catalogue/animal-farm_313/index.html,https://books.toscrape.com/media/cache/73/b9/73b9d68a89e6d037f1afdc70f96bad09.jpg,
wuthering-heights_307,Wuthering Heights,Classics,£17.73,3,3,5a7ff9aaa3168878,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html,https://books.toscrape.com/media/cache/d8/64/d8644073d00c000cb60643256080cc4b.jpg,
